split,image_path,annotation_path,image_filename,sequence_folder,image_id,has_vehicle,has_visible_vehicle,has_hidden_vehicle,num_vehicles,num_visible_vehicles,num_hidden_vehicles,num_direct_lights,num_reflections,num_oncoming_reflections,num_rear_reflections,has_oncoming_reflection,has_reflection_only_signal,vehicle_positions,direct_light_positions,reflection_positions,reflection_only_instances,reflection_density,label_reflection_only
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017788.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017788.json,017788.png,S00051,17788,1,1,0,1,1,0,2,3,3,0,1,0,"[[439, 540]]","[[433, 535], [446, 535]]","[[507, 546], [432, 543], [443, 543]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017790.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017790.json,017790.png,S00051,17790,1,1,0,1,1,0,2,3,3,0,1,0,"[[440, 541]]","[[435, 536], [446, 536]]","[[505, 545], [434, 544], [446, 544]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017792.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017792.json,017792.png,S00051,17792,1,1,0,1,1,0,2,3,3,0,1,0,"[[441, 541]]","[[435, 537], [448, 538]]","[[521, 548], [434, 545], [447, 545]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017794.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017794.json,017794.png,S00051,17794,1,1,0,1,1,0,2,3,3,0,1,0,"[[441, 542]]","[[435, 537], [449, 538]]","[[522, 548], [435, 547], [451, 546]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017796.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017796.json,017796.png,S00051,17796,1,1,0,1,1,0,2,3,3,0,1,0,"[[442, 542]]","[[438, 538], [451, 538]]","[[522, 549], [437, 547], [450, 546]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017798.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017798.json,017798.png,S00051,17798,1,1,0,1,1,0,2,3,3,0,1,0,"[[446, 542]]","[[438, 537], [451, 537]]","[[523, 549], [438, 546], [448, 546]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017800.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017800.json,017800.png,S00051,17800,1,1,0,1,1,0,2,3,3,0,1,0,"[[445, 542]]","[[438, 537], [451, 538]]","[[530, 550], [438, 547], [449, 546]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017802.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017802.json,017802.png,S00051,17802,1,1,0,1,1,0,2,3,3,0,1,0,"[[445, 542]]","[[438, 538], [452, 538]]","[[538, 550], [439, 546], [451, 545]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017804.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017804.json,017804.png,S00051,17804,1,1,0,1,1,0,2,3,3,0,1,0,"[[445, 542]]","[[439, 538], [452, 538]]","[[547, 551], [438, 547], [450, 546]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017806.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017806.json,017806.png,S00051,17806,1,1,0,1,1,0,2,3,3,0,1,0,"[[445, 543]]","[[439, 538], [452, 538]]","[[522, 551], [438, 548], [452, 547]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017808.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017808.json,017808.png,S00051,17808,1,1,0,1,1,0,2,3,3,0,1,0,"[[447, 545]]","[[439, 540], [453, 540]]","[[526, 553], [436, 552], [450, 548]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017810.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017810.json,017810.png,S00051,17810,1,1,0,1,1,0,2,3,3,0,1,0,"[[446, 547]]","[[438, 542], [452, 542]]","[[526, 556], [437, 552], [450, 551]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017812.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017812.json,017812.png,S00051,17812,1,1,0,1,1,0,2,3,3,0,1,0,"[[446, 547]]","[[438, 542], [452, 543]]","[[529, 556], [438, 554], [452, 553]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017814.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017814.json,017814.png,S00051,17814,1,1,0,1,1,0,2,3,3,0,1,0,"[[445, 550]]","[[438, 543], [453, 543]]","[[549, 559], [437, 554], [452, 553]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017816.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017816.json,017816.png,S00051,17816,1,1,0,1,1,0,2,3,3,0,1,0,"[[446, 549]]","[[438, 542], [452, 543]]","[[560, 559], [436, 554], [452, 552]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017818.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017818.json,017818.png,S00051,17818,1,1,0,1,1,0,2,3,3,0,1,0,"[[446, 549]]","[[437, 542], [452, 542]]","[[566, 561], [436, 554], [452, 552]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017820.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017820.json,017820.png,S00051,17820,1,1,0,1,1,0,2,3,3,0,1,0,"[[445, 547]]","[[437, 540], [452, 541]]","[[574, 560], [435, 553], [453, 552]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017822.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017822.json,017822.png,S00051,17822,1,1,0,1,1,0,2,3,3,0,1,0,"[[445, 548]]","[[437, 539], [452, 540]]","[[547, 556], [435, 553], [451, 550]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017824.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017824.json,017824.png,S00051,17824,1,1,0,1,1,0,2,3,3,0,1,0,"[[444, 546]]","[[437, 539], [453, 541]]","[[560, 558], [436, 552], [448, 551]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017826.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017826.json,017826.png,S00051,17826,1,1,0,1,1,0,2,3,3,0,1,0,"[[443, 546]]","[[436, 540], [452, 541]]","[[559, 561], [436, 552], [448, 551]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017828.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017828.json,017828.png,S00051,17828,1,1,0,1,1,0,2,3,3,0,1,0,"[[446, 546]]","[[436, 539], [453, 541]]","[[560, 559], [436, 554], [453, 551]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017830.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017830.json,017830.png,S00051,17830,1,1,0,1,1,0,2,3,3,0,1,0,"[[446, 547]]","[[440, 541], [455, 541]]","[[551, 558], [436, 553], [456, 553]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017832.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017832.json,017832.png,S00051,17832,1,1,0,1,1,0,2,3,3,0,1,0,"[[448, 549]]","[[440, 541], [456, 541]]","[[550, 559], [436, 553], [454, 552]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017834.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017834.json,017834.png,S00051,17834,1,1,0,1,1,0,2,3,3,0,1,0,"[[451, 548]]","[[441, 540], [457, 542]]","[[546, 558], [438, 552], [457, 552]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017836.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017836.json,017836.png,S00051,17836,1,1,0,1,1,0,2,3,3,0,1,0,"[[450, 550]]","[[442, 539], [459, 541]]","[[558, 562], [438, 552], [457, 552]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017838.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017838.json,017838.png,S00051,17838,1,1,0,1,1,0,2,3,3,0,1,0,"[[451, 546]]","[[443, 538], [459, 538]]","[[554, 558], [440, 550], [458, 550]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017840.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017840.json,017840.png,S00051,17840,1,1,0,1,1,0,2,3,3,0,1,0,"[[452, 544]]","[[443, 535], [460, 537]]","[[545, 557], [443, 550], [461, 548]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017842.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017842.json,017842.png,S00051,17842,1,1,0,1,1,0,2,3,3,0,1,0,"[[452, 543]]","[[445, 535], [464, 536]]","[[536, 550], [440, 551], [461, 547]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017844.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017844.json,017844.png,S00051,17844,1,1,0,1,1,0,2,3,3,0,1,0,"[[456, 541]]","[[445, 534], [464, 535]]","[[525, 550], [442, 549], [463, 547]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017846.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017846.json,017846.png,S00051,17846,1,1,0,1,1,0,2,3,3,0,1,0,"[[456, 542]]","[[446, 534], [464, 535]]","[[516, 552], [442, 550], [463, 548]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017848.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017848.json,017848.png,S00051,17848,1,1,0,1,1,0,2,3,3,0,1,0,"[[456, 544]]","[[448, 536], [465, 535]]","[[543, 554], [447, 550], [464, 549]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017850.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017850.json,017850.png,S00051,17850,1,1,0,1,1,0,2,3,3,0,1,0,"[[458, 546]]","[[449, 537], [467, 537]]","[[520, 554], [448, 551], [464, 550]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017852.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017852.json,017852.png,S00051,17852,1,1,0,1,1,0,2,3,3,0,1,0,"[[458, 546]]","[[449, 538], [468, 538]]","[[561, 556], [447, 551], [466, 551]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017854.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017854.json,017854.png,S00051,17854,1,1,0,1,1,0,2,3,3,0,1,0,"[[459, 547]]","[[449, 538], [468, 539]]","[[540, 557], [446, 553], [465, 552]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017856.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017856.json,017856.png,S00051,17856,1,1,0,1,1,0,2,3,3,0,1,0,"[[459, 546]]","[[450, 538], [470, 540]]","[[541, 556], [447, 556], [470, 553]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017858.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017858.json,017858.png,S00051,17858,1,1,0,1,1,0,2,3,3,0,1,0,"[[460, 548]]","[[451, 539], [470, 540]]","[[541, 558], [445, 557], [472, 554]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017860.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017860.json,017860.png,S00051,17860,1,1,0,1,1,0,2,3,3,0,1,0,"[[461, 549]]","[[451, 539], [470, 542]]","[[527, 558], [450, 557], [474, 555]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017862.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017862.json,017862.png,S00051,17862,1,1,0,1,1,0,2,3,3,0,1,0,"[[462, 550]]","[[451, 541], [471, 541]]","[[535, 560], [448, 557], [474, 554]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017864.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017864.json,017864.png,S00051,17864,1,1,0,1,1,0,2,3,3,0,1,0,"[[461, 552]]","[[451, 542], [471, 543]]","[[543, 563], [448, 560], [473, 555]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017866.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017866.json,017866.png,S00051,17866,1,1,0,1,1,0,2,3,3,0,1,0,"[[461, 553]]","[[450, 543], [471, 544]]","[[535, 563], [449, 566], [469, 559]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017868.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017868.json,017868.png,S00051,17868,1,1,0,1,1,0,2,3,3,0,1,0,"[[462, 555]]","[[449, 544], [471, 545]]","[[548, 565], [449, 567], [466, 561]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017870.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017870.json,017870.png,S00051,17870,1,1,0,1,1,0,2,3,3,0,1,0,"[[462, 557]]","[[449, 545], [473, 545]]","[[545, 567], [448, 568], [471, 563]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017872.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017872.json,017872.png,S00051,17872,1,1,0,1,1,0,2,3,3,0,1,0,"[[460, 558]]","[[448, 546], [470, 546]]","[[554, 569], [445, 572], [471, 562]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017874.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017874.json,017874.png,S00051,17874,1,1,0,1,1,0,2,3,3,0,1,0,"[[458, 558]]","[[446, 546], [469, 546]]","[[556, 570], [446, 568], [473, 561]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017876.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017876.json,017876.png,S00051,17876,1,1,0,1,1,0,2,3,3,0,1,0,"[[457, 557]]","[[447, 545], [471, 545]]","[[556, 570], [446, 565], [470, 561]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017878.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017878.json,017878.png,S00051,17878,1,1,0,1,1,0,2,3,3,0,1,0,"[[458, 558]]","[[446, 543], [471, 545]]","[[556, 570], [444, 563], [470, 561]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017880.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017880.json,017880.png,S00051,17880,1,1,0,1,1,0,2,3,3,0,1,0,"[[458, 557]]","[[445, 544], [473, 546]]","[[556, 570], [444, 565], [469, 561]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017882.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017882.json,017882.png,S00051,17882,1,1,0,1,1,0,2,3,3,0,1,0,"[[457, 557]]","[[445, 545], [471, 545]]","[[567, 571], [444, 563], [469, 562]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017884.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017884.json,017884.png,S00051,17884,1,1,0,1,1,0,2,3,3,0,1,0,"[[458, 555]]","[[444, 543], [470, 544]]","[[559, 570], [445, 564], [468, 562]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017886.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017886.json,017886.png,S00051,17886,1,1,0,1,1,0,2,3,3,0,1,0,"[[458, 557]]","[[445, 543], [471, 544]]","[[559, 571], [446, 566], [470, 562]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017888.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017888.json,017888.png,S00051,17888,1,1,0,1,1,0,2,3,3,0,1,0,"[[459, 556]]","[[446, 543], [471, 543]]","[[554, 573], [445, 566], [468, 564]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017890.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017890.json,017890.png,S00051,17890,1,1,0,1,1,0,2,3,3,0,1,0,"[[459, 561]]","[[447, 544], [470, 543]]","[[550, 573], [446, 566], [471, 564]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017892.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017892.json,017892.png,S00051,17892,1,1,0,1,1,0,2,3,3,0,1,0,"[[460, 559]]","[[446, 544], [473, 544]]","[[571, 579], [445, 568], [472, 565]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017894.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017894.json,017894.png,S00051,17894,1,1,0,1,1,0,2,3,3,0,1,0,"[[460, 557]]","[[446, 543], [474, 544]]","[[550, 573], [447, 566], [475, 564]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017896.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017896.json,017896.png,S00051,17896,1,1,0,1,1,0,2,3,3,0,1,0,"[[462, 559]]","[[447, 543], [476, 543]]","[[535, 572], [446, 568], [476, 565]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017898.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017898.json,017898.png,S00051,17898,1,1,0,1,1,0,2,3,3,0,1,0,"[[463, 560]]","[[448, 542], [478, 543]]","[[535, 572], [447, 568], [475, 566]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017900.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017900.json,017900.png,S00051,17900,1,1,0,1,1,0,2,3,3,0,1,0,"[[466, 560]]","[[449, 542], [477, 542]]","[[535, 572], [447, 568], [481, 567]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017902.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017902.json,017902.png,S00051,17902,1,1,0,1,1,0,2,3,3,0,1,0,"[[464, 560]]","[[449, 543], [476, 542]]","[[533, 577], [446, 567], [481, 567]]",0,3.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017904.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017904.json,017904.png,S00051,17904,1,1,0,1,1,0,2,2,2,0,1,0,"[[462, 560]]","[[447, 543], [479, 541]]","[[447, 566], [477, 567]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017906.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017906.json,017906.png,S00051,17906,1,1,0,1,1,0,2,2,2,0,1,0,"[[461, 559]]","[[445, 539], [479, 540]]","[[446, 567], [479, 566]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017908.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017908.json,017908.png,S00051,17908,1,1,0,1,1,0,2,2,2,0,1,0,"[[464, 557]]","[[446, 540], [480, 540]]","[[445, 569], [481, 567]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017910.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017910.json,017910.png,S00051,17910,1,1,0,1,1,0,2,2,2,0,1,0,"[[462, 561]]","[[446, 540], [482, 541]]","[[445, 568], [482, 568]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017912.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017912.json,017912.png,S00051,17912,1,1,0,1,1,0,2,2,2,0,1,0,"[[463, 562]]","[[443, 541], [481, 538]]","[[444, 570], [479, 568]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017914.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017914.json,017914.png,S00051,17914,1,1,0,1,1,0,2,2,2,0,1,0,"[[462, 560]]","[[442, 539], [481, 540]]","[[444, 584], [483, 570]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017916.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017916.json,017916.png,S00051,17916,1,1,0,1,1,0,2,2,2,0,1,0,"[[461, 564]]","[[440, 540], [481, 540]]","[[440, 580], [477, 573]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017918.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017918.json,017918.png,S00051,17918,1,1,0,1,1,0,2,2,2,0,1,0,"[[458, 563]]","[[439, 540], [478, 540]]","[[438, 582], [478, 574]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017920.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017920.json,017920.png,S00051,17920,1,1,0,1,1,0,2,2,2,0,1,0,"[[457, 566]]","[[435, 541], [477, 540]]","[[437, 586], [478, 577]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017922.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017922.json,017922.png,S00051,17922,1,1,0,1,1,0,2,2,2,0,1,0,"[[455, 567]]","[[434, 542], [476, 542]]","[[433, 589], [477, 582]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017924.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017924.json,017924.png,S00051,17924,1,1,0,1,1,0,2,2,2,0,1,0,"[[455, 571]]","[[432, 545], [475, 544]]","[[430, 594], [474, 586]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017926.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017926.json,017926.png,S00051,17926,1,1,0,1,1,0,2,2,2,0,1,0,"[[451, 573]]","[[427, 547], [472, 549]]","[[426, 594], [475, 591]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017928.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017928.json,017928.png,S00051,17928,1,1,0,1,1,0,2,2,2,0,1,0,"[[443, 576]]","[[422, 549], [472, 550]]","[[423, 597], [473, 595]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017930.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017930.json,017930.png,S00051,17930,1,1,0,1,1,0,2,2,2,0,1,0,"[[442, 582]]","[[419, 553], [471, 552]]","[[418, 602], [472, 600]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017932.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017932.json,017932.png,S00051,17932,1,1,0,1,1,0,2,2,2,0,1,0,"[[440, 584]]","[[414, 554], [469, 554]]","[[413, 607], [470, 603]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017934.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017934.json,017934.png,S00051,17934,1,1,0,1,1,0,2,2,2,0,1,0,"[[441, 587]]","[[409, 554], [468, 555]]","[[408, 610], [469, 609]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017936.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017936.json,017936.png,S00051,17936,1,1,0,1,1,0,2,2,2,0,1,0,"[[439, 589]]","[[405, 554], [466, 556]]","[[404, 618], [466, 617]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00051\017938.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\017938.json,017938.png,S00051,17938,1,1,0,1,1,0,2,2,2,0,1,0,"[[430, 592]]","[[399, 557], [462, 557]]","[[399, 623], [464, 623]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00052\018065.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\018065.json,018065.png,S00052,18065,1,1,0,1,1,0,1,0,0,0,0,0,"[[965, 476]]","[[963, 470]]",[],0,0.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00052\018067.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\018067.json,018067.png,S00052,18067,1,1,0,1,1,0,1,0,0,0,0,0,"[[958, 476]]","[[955, 472]]",[],0,0.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00052\018069.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\018069.json,018069.png,S00052,18069,1,1,0,1,1,0,1,1,1,0,1,0,"[[950, 477]]","[[945, 473]]","[[945, 480]]",0,1.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00052\018071.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\018071.json,018071.png,S00052,18071,1,1,0,1,1,0,2,1,1,0,1,0,"[[942, 480]]","[[936, 476], [948, 476]]","[[936, 484]]",0,1.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00052\018073.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\018073.json,018073.png,S00052,18073,1,1,0,1,1,0,2,2,2,0,1,0,"[[932, 480]]","[[928, 477], [938, 478]]","[[927, 484], [937, 483]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00052\018075.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\018075.json,018075.png,S00052,18075,1,1,0,1,1,0,2,2,2,0,1,0,"[[924, 482]]","[[920, 478], [931, 478]]","[[930, 485], [919, 487]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00052\018077.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\018077.json,018077.png,S00052,18077,1,1,0,1,1,0,2,2,2,0,1,0,"[[916, 482]]","[[911, 479], [922, 480]]","[[911, 487], [922, 486]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00052\018079.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\018079.json,018079.png,S00052,18079,1,1,0,1,1,0,2,2,2,0,1,0,"[[908, 481]]","[[903, 478], [914, 478]]","[[914, 486], [903, 485]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00052\018081.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\018081.json,018081.png,S00052,18081,1,1,0,1,1,0,2,2,2,0,1,0,"[[901, 482]]","[[896, 479], [906, 479]]","[[896, 488], [907, 486]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00052\018083.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\018083.json,018083.png,S00052,18083,1,1,0,1,1,0,2,2,2,0,1,0,"[[894, 483]]","[[888, 480], [899, 481]]","[[899, 488], [889, 489]]",0,2.0,0
train,D:\Judy Uni\archive\PVDN\night\train\images\S00052\018085.png,D:\Judy Uni\archive\PVDN\night\train\labels\keypoints\018085.json,018085.png,S00052,18085,1,1,0,1,1,0,2,2,2,0,1,0,"[[887, 486]]","[[882, 483], [893, 483]]","[[882, 490], [894, 490]]",0,2.0,0
